Month/YR Monitored,Date Data Collected,EpicotylLength,OutplantTagID,DeadAliveDying,PlumuleColor,HypocotylLength,TotalLength,Branches,"LeavesMainStem
",LeavesBranches,TotalLeaves,,,PROP ROOTS
,,,2146,A,G,,64.5,3,3,6,9,H,N/MSD,
,,,2170,DEAD,,,,,,,,,,
,,,2145,A,G,,61.8,3,15,35,50,H,Y,
,,,1899,A,G,,65.2,2,14,25,39,H,Y,
,,,2117,A,G,,47.6,0,10,NA,10,H,N,
,,,2154,A,G,,65.6,1,12,12,24,H,Y,
,,,2118,A,G,,47.6,0,7,NA,7,H,N,
,,,2169,DEAD,,,,,,,0,,,
,,,2156,DEAD,,,,,,,0,,,
,,,2154,DEAD,,,,,,,0,,,
,,,2132,GONE,,,,,,,0,,,
,,,2128,A,G,,54,0,8,NA,8,H,N,
,,,2120,A,G,,51.5,2,11,14,25,H,N,
,,,1826,A,G,,42.6,0,8,NA,8,H,N,
,,,2157,A,G,,42.5,0,5,NA,5,H,N,
,,,2144,A,G,,61.5,0,14,NA,14,H,N,
,,,2107,A,G,,48.2,0,12,NA,12,H,N,
,,,2131,A,G,,49.4,0,9,NA,9,H,N,
,,,3068,A,G,,47.1,0,9,NA,9,H,N,
,,,2168,A,G,,50.2,0,8,NA,8,H,N,
,,,2141,A,G,,47.2,0,9,NA,9,H,N,
,,,2180,A,G,,60.2,2,16,11,27,H,Y,
,,,2166,A,G,,53.4,2,10,12,22,H,Y,
,,,3062,DEAD,,,,,,,,,CHOMPED,
,,,3050,A,G,,42.8,0,9,NA,9,H,N,
,,,2835,A,G,,53.4,2,4,8,12,H,N/MSD,
,,,2200,DEAD,,,,,,,,,,
,,,1900,A,G,,36.2,0,3,NA,3,H,N,
,,,1822,DEAD,,,,,,,,,,
,,,2147,DEAD,,,,,,,,,,
,,,1812,A,G,,34.9,0,5,NA,5,H,N,
,,,3047,A,G,,58.5,4,8,44,52,H,Y,
,,,3038,A,G,,59.7,1,15,13,28,H,N,
,,,2852,A,G,,61,2,14,25,39,H,Y,
,,,3044,A,G,,59.5,6,2,42,44,H,Y/MSD/FLOWERS,
,,,3054,A,G,,49.6,2,10,18,28,H,N,
,,,3057,A,G,,49.5,3,11,29,40,H,Y,
,,,1832,A,G,,62.6,4,9,47,56,H,N/MSD,
,,,1819,A,G,,58,4,10,41,51,H,Y,
,,,1847,DEAD,,,,,,,,,,
,,,1871,DEAD,,,,,,,,,,
,,,3089,DEAD,,,,,,,,,,
,,,3025,A,G,,61.8,0,10,NA,10,H,N,
,,,3053,A,G,,55.9,1,10,10,20,H,N/MSD,
,,,3030,A,G,,57.1,2,9,17,26,H,N/MSD,
,,,3086,A,G,,69.5,5,3,36,39,H,N/MSD,
,,,3001,A,G,,64.2,4,8,51,59,H,N/MSD,
,,,3096,A,G,,57.2,0,13,N/A,13,H,N,
,,,3042,A,G,,58.9,0,11,21,32,H,N,
,,,3076,A,G,,70.3,4,11,26,37,H,Y/MSD,
,,,3078,A,G,,65.3,5,7,41,48,H,Y,
,,,3092,A,G,,58.5,1,12,4,16,H,Y,
,,,3012,A,G,,55,2,10,13,23,H,N,
,,,3008,A,G,,54,2,0,20,20,H,N/MSD,
,,,2862,A,G,,49.9,1,11,4,15,H,N,
,,,3052,A,G,,38.3,0,8,NA,8,H,N,
,,,3055,DEAD,,,,,,,,,,
,,,3063,A,G,,37.2,0,7,NA,7,H,N,
,,,3065,A,G,,53.9,2,9,22,31,H,N/MSD,
,,,2175,A,G,,57.1,4,10,41,51,H,Y,
,,,2172,A,G,,59.9,4,8,36,44,H,Y,
,,,1853,A,G,,55.2,2,10,23,33,H,Y,
,,,2864,A,G,,65.2,3,13,38,51,H,Y,
,,,3007,A,G,,52.5,2,16,8,24,H,N,
,,,3009,A,G,,47.8,1,9,6,15,H,N,
,,,3066,A,G,,49.3,1,10,9,19,H,Y,
,,,3010,A,G,,48,0,13,N/A,13,H,N,
,,,2152,A,G,,64.9,2,18,26,44,H,Y,
,,,2142,A,G,,61.2,2,14,18,32,H,Y,
,,,2125,A,G,,59.4,2,11,26,37,H,Y,
,,,1865,A,G,,63.3,2,6,16,22,H,N/MSD,
,,,3077,A,G,,52.2,0,13,NA,13,H,N,
,,,3056,A,G,,52.1,0,10,NA,10,H,N/TAG MISSING,
,,,3011,A,G,,45.6,1,7,7,14,H,N,
,,,3023,A,G,,49.4,0,10,NA,10,H,N,
,,,1842,A,G,,52.2,0,15,NA,15,H,N,
,,,1881,A,G,,54.8,2,12,17,29,H,Y/NO TAGS,
,,,3088,DEAD,,,,,,,,,,
,,,1878,A,G,,65.4,1,12,10,22,H,N,
,,,3019,A,G,,57.2,2,10,23,33,H,Y/MSD,
,,OUTPLANT,N/A,DEAD,BEFORE,,,,,,,,,
,,,2158,A,G,,42.2,0,7,0,7,H,N/MSD,
,,,2130,A,G,,39,0,7,0,7,H,N,
,,,2110,A,G,,51.3,0,10,0,10,H,,N
,,,2196,A,G,,55.5,0,14,0,14,H,,N
,,,2122,A,G,,46.7,0,10,0,10,H,,N
,,,3014,A,G,,57,2,14,4,18,H,,N
,,,1888,A,G,,62,0,14,0,14,H,,N
,,,1839,A,G,,42.3,0,8,0,8,H,,N
,,,2138,A,G,,45.4,0,11,0,11,H,,N
,,,1897,A,G,,59.8,2,13,17,30,H,,N
,,,1829,DEAD,,,,,,,,,,
,,,1857,A,G,,53.6,1,8,8,16,H,,N
,,,1846,A,G,,43.3,1,6,2,8,H,,N
,,,2112,A,G,,48.4,0,10,0,10,H,,N
,,,3098,A,G,,56.5,2,13,22,35,H,,N
,,,3033,A,G,,50.7,2,10,15,25,H,,N
,,,2805,A,G,,64.6,0,12,0,12,H,,N
,,,3026,A,G,,39,0,4,0,4,H,,N
,,,3099,A,G,,15.1,2,12,8,20,H,,N
,,,3085,A,G,,49.4,0,9,0,9,H,,N
,,,3032,A,G,,52,3,9,33,42,H,,Y
,,,3087,A,G,,53.7,3,17,23,40,H,,Y
,,,2102,A,G,,42.1,0,10,0,10,H,,N
,,,2106,A,G,,40.1,0,6,0,6,H,,N
,,,3020,A,G,,51.1,0,14,0,14,H,,N
,,,3003,DEAD,,,,,,,,,,
,,,3079,GONE,,,,,,,,,,
,,,3074,A,G,,44,0,9,0,9,H,,N
,,,2124,DEAD,,,,,,,,,,
,,,2103,A,G,,43.1,0,11,0,11,H,,N
,,,3027,A,G,,67.7,2,5,24,29,H,,N/MSD
,,,3018,A,G,,58.6,1,13,8,21,H,,N
,,,1830,A,B,,45.2,0,9,0,9,H,,N
,,,3017,A,G,,55.6,2,13,6,19,H,,N/MSD
,,,1877,A,G,,50.5,0,9,0,9,H,,N
,,,1874,A,G,,48.7,2,10,19,29,H,LOST TAG,N
,,,1804,A,G,,51.4,1,14,2,16,H,,N
,,,3071,A,G,,58.5,2,7,13,20,H,MSD,N
,,,1835,A,G,,57.6,2,13,20,33,H,SUN SPOT,N
,,,1885,A,G,,41,0,9,0,9,H,,M
,,,1823,A,G,,58.9,5,13,79,92,H,,N
,,,1825,A,G,,68.9,4,14,50,64,H,SUN SPOT,N
,,,3036,A,B,,47,1,10,8,18,H,,N
,,,3037,A,G,,47.3,3,9,20,29,H,,N
,,,3024,A,G,,60,4,0,46,46,H,MSD,Y
,,,3093,A,G,,71.1,6,20,44,64,H,,Y
,,,1824,A,G,,52.5,0,14,0,14,H,,N
,,,1869,A,G,,52.1,1,11,2,13,H,,N
,,,3045,A,G,,45.5,0,11,0,11,H,,N
,,,1850,A,G,,60.1,1,14,10,24,H,,N
,,,3013,A,G,,42.5,0,8,0,8,H,,N
,,,3073,A,G,,55.6,0,9,0,9,H,MISSING TAGS,N
,,,2184,DEAD,,,,,,,,,,
,,,3069,A,G,,57.5,2,11,20,31,H,MISSING TAG/MSD,Y
,,,2160,A,G,,47.9,1,10,2,12,H,,N
,,OUTPLANT,N/A,DEAD,BEFORE,,,,,,,,,
,,,3072,A,G,,59.7,4,11,42,53,H,,Y
,,,2195,A,G,,48.1,0,10,0,10,H,,N
,,,1887,A,G,,62.5,2,12,19,31,H,,N
,,,1891,A,G,,65..4,3,12,35,47,H,,Y
,,,2850,A,G,,44.9,3,6,26,32,H,,N
,,,1890,A,G,,70.2,4,9,41,50,H,,Y
,,,1883,DEAD,,,,,,,,,,
,,,1876,DEAD,,,,,,,,,,
,,,2143,A,G,,35.9,0,4,0,4,H,,N
,,,2105,DEAD,,,,,,,,,,
,,,2127,A,G,,53.3,2,10,12,22,H,,N
,,,2133,A,G,,53.2,1,8,8,16,H,,N
,,,2860,A,G,,52.5,0,10,0,10,H,,N
,,,1834,A,G,,55.1,3,4,16,20,H,,N
,,,1811,A,G,,62.6,2,16,10,26,H,,N
,,,1875,A,G,,59.3,3,10,26,36,H,,N
,,,2857,A,G,,50.8,2,8,17,25,H,,N
,,,3075,A,G,,55.2,4,11,40,51,H,,N
,,,2176,DEAD,,,,,,,,,,
,,,2191,DEAD,,,,,,,,,,
,,,2190,A,G,,46,0,10,0,10,H,,N
,,,2171,A,G,,60.2,0,16,0,16,H,,N
,,,2198,A,G,,39.4,0,6,0,6,H,,N
,,,2197,A,G,,46.6,0,11,0,11,H,,N
,,,2155,A,G,,61.1,2,10,24,34,H,SUNSPOTS,Y
,,,3021,A,G,,51,1,0,10,10,H,MSD,N
,,,2896,DY,B,,32,1,0,0,0,W,,N
,,,1896,A,G,,51.8,3,12,24,36,H,,N
,,,1870,A,G,,45.7,1,12,2,14,H,,N
,,,2849,A,G,,67.9,3,18,39,57,H,,N
,,,1884,A,G,,68.4,4,13,46,59,H,,Y
,,,1879,A,G,,62,2,14,18,32,H,,N
,,,3029,A,G,,50.6,2,12,18,30,H,,N
,,,3097,A,G,,59.6,5,11,42,53,H,,Y
,,,2135,A,N/A,,42,0,7,,7,,NO PLUMULE,
,,,2174,DEAD,,,,,,,,,,
,,,2187,DEAD,,,,,,,,,,
,,,2123,DEAD,,,,,,,,,,
,,,2165,A,G,,52.7,0,12,,12,,,
,,,2149,A,G,,52.6,0,8,,8,,,
,,,2163,A,G,,44,1,11,4,15,,,
,,,1854,A,G,,49.6,2,14,13,27,,,
,,,1861,A,N/A,,38.7,0,9,,9,,NO PLUMULE,
,,,3049,D,G,,30.4,3,0,26,26,,,
,,,3051,A,G,,49.4,4,10,12,22,,,
,,,1837,A,G,,57.8,4,10,32,42,,,
,,,1866,A,G,,64.7,2,14,16,30,,,
,,,3041,DEAD,,,,,,,,,,
,,,1848,A,G,,70.5,4,12,39,51,,,
,,,1841,A,G,,56.2,0,13,,13,,,
,,,1880,A,G,,55,0,12,,12,,,
,,,1818,A,G,,55,2,16,4,20,,BROWN SPOTS ON LEAVES,
,,,3015,A,G,,38.8,0,6,,6,,,
,,,1859,A,G,,59.9,3,12,18,30,,,
,,,1893,A,G,,65,1,13,15,28,,,
,,,3022,A,G,,61,5,11,42,53,,,
,,,1845,A,G,,55,4,9,33,42,,,
,,,1840,DEAD,,,,,,,0,,,
,,,1858,A,G,,41,0,11,NA,11,,,
,,,3083,A,G,,48.5,2,12,13,25,,,
,,,1814,A,G,,46.5,0,9,NA,9,,,
,,,1894,A,G,,58.5,0,16,NA,16,,,
,,OUTPLANT,NA,DEAD,BEFORE,,,,,,0,,,
,,,1851,A,G,,56,4,12,27,39,,,
,,,3043,A,G,,65,2,6,0,6,,MSD,
,,,1860,DEAD,,,,,,,,,,
,,,1864,A,G,,55,2,8,17,25,,,
,,,3048,A,G,,64.5,4,10,27,37,,,
,,,3039,A,G,,53.5,2,7,16,23,,MSS,
,,,2853,A,G,,50,0,8,NA,8,,,
,,,1827,A,G,,47,0,4,NA,4,,,
,,,1836,DEAD,,,,,,,,,,
,,,1886,A,G,,42.5,0,6,NA,6,,,
,,,2121,DEAD,,,,,,,0,,,
,,,2115,A,G,,35,0,7,NA,7,,,
,,,3067,A,G,,40,0,8,NA,8,,,
,,,2179,A,G,,42.5,0,9,NA,9,,,
,,,2159,DEAD,,,,,,,,,,
,,,2104,DEAD,,,,,,,,,,
,,,2109,A,G,,55.5,0,10,N/A,10,,,
,,,2192,A,G,,40,0,7,N/A,7,,,
,,,1833,A,G,,50.5,0,9,N/A,9,,,
,,,1882,A,G,,46,0,12,,12,,,
,,,2881,A,G,,61.4,2,12,18,30,,,
,,,2893,A,G,,44.2,1,12,6,18,,,
,,,2134,A,G,,53.5,2,12,16,28,,,
,,,2136,A,G,,53.2,1,13,4,17,,,
,,,1810,A,G,,49.4,1,12,6,18,,,
,,,2137,A,G,,64.6,3,11,27,38,,,
,,,1806,A,G,,45,0,14,,14,,,
,,,1813,A,G,,56,1,8,20,28,,,
,,,3016,A,G,,55.5,0,14,,14,,,
,,,1862,A,G,,50.3,4,14,39,53,,,
,,,3082,A,G,,37.5,1,11,6,17,,,
,,,2126,A,G,,51.2,2,14,17,31,,,
,,,1898,A,G,,76.3,12,0,74,74,,"MSD, FLOWERS, 19 FLOWER BUDS",
,,,3090,A,B,,43,2,10,19,29,,,
,,,1828,A,G,,50,0,11,0,11,H,MSD,N
,,,1889,A,G,,46.8,0,12,0,12,H,MSD,N
,,,1807,A,G,,75.8,4,14,44,58,H,,Y
,,,3084,A,MSD,,72.5,2,6,25,31,H,MSD,Y
,,,1801,A,G,,41,0,11,0,11,H,,N
,,,1803,A,G,,42.3,0,6,0,6,H,,Y
,,,2181,A,G,,46.7,0,11,0,11,H,,N
,,,3058,A,G,,61.5,2,13,20,33,H,,Y
,,,1805,A,G,,46,1,10,9,19,H,MSD,N
,,,1843,A,G,,67.7,4,8,44,52,H,MSD,Y
,,,3002,A,G,,74,4,16,51,67,H,,Y
,,,3028,A,G,,62,3,17,31,48,H,,N
,,,3006,A,G,,62.7,3,12,31,43,H,,N
,,,3060,A,G,,71.4,5,11,54,65,H,,Y
,,,3100,A,G,,60.6,4,12,43,55,H,,Y
,,,3005,A,G,,94.5,4,17,90,107,H,SNAIL,Y
,,,2114,A,G,,58,2,10,16,26,H,,N
,,,2194,A,G,,46,0,10,0,10,H,,N
,,,1831,A,G,,48.3,0,11,0,11,H,,N
,,,2183,A,G,,40.8,0,6,0,6,H,,N
,,,2150,A,G,,51.4,1,12,9,21,H,,Y
,,,2111,A,G,,52,0,11,0,11,H,LCP,Y
,,,2182,DEAD,,,,,,,,,,
,,,2161,DEAD,,,,,,,,,,
,,,3035,A,G,,71.8,1,9,10,19,H,,Y
,,,3004,A,G,,65.2,3,10,30,40,H,MSD,Y
,,,3046,A,G,,67.6,2,7,23,30,H,,Y
,,,3080,A,G,,58.7,2,13,18,31,H,MSD,Y
,,,2113,DEAD,,,,,,,,,,
,,,1821,DEAD,,,,,,,,,,
,,,1809,DEAD,,,,,,,,,,
,,,1844,DEAD,,,,,,,,,,
,,,1872,DEAD,,,,,,,,,,
,,,1815,DEAD,,,,,,,,,,
,,,2891,DEAD,,,,,,,,,,
,,,1852,DEAD,,,,,,,,,,
,,,1849,DEAD,,,,,,,,,,
,,,1867,DEAD,,,,,,,,,,
,,,1863,DEAD,,,,,,,,,,
,,,2148,A,G,,43.8,0,10,0,10,H,BABY,N
,,,1828,A,G,,54,0,13,NA,13,,,
,,,1889,A,B,,51,0,12,NA,12,,,
,,,1807,A,G,,69,4,11,35,46,,,
,,,3084,A,G,,66.5,2,8,25,33,,,
,,,1801,A,G,,42.5,0,9,NA,9,,,
,,,1803,A,G,,40,0,8,NA,8,,,
,,,2181,A,G,,41,0,11,NA,11,,,
,,,3058,A,G,,58,2,11,18,29,,,
,,,1805,A,G,,48,1,11,6,17,,,
,,,1843,A,G,,72,4,12,44,56,,,
,,,3002,A,G,,66.5,4,13,44,57,,,
,,,3028,A,G,,59.5,3,12,32,44,,,
,,,3006,A,G,,54.4,3,11,25,36,,,
,,,3060,A,G,,64,5,10,49,59,,,
,,,3100,A,G,,55,4,10,41,51,,,
,,,3005,A,G,,82,4,14,76,90,,,
,,,2114,A,G,,58.5,2,11,12,23,,,
,,,2194,A,G,,45,0,10,N/A,10,,,
,,,1831,A,G,,44,0,10,N/A,10,,,
,,,2183,A,G,,38.5,0,8,N/A,8,,,
,,,2150,A,G,,53.5,1,11,8,19,,,
,,,2111,A,G,,37.5,0,10,N/A,10,,,
,,,2182,DEAD,,,,,,,0,,,
,,,2161,DEAD,,,,,,,0,,,
,,,3035,A,G,,67,1,12,6,18,,,
,,,3004,A,G,,65,3,11,27,38,,,
,,,3046,DY,B,,51,2,9,23,32,,,
,,,3080,A,G,,57,2,11,19,30,,,
,,,2113,DEAD,,,,,,,0,,,
,,,1821,DEAD,,,,,,,0,,,
,,,1809,DEAD,,,,,,,0,,,
,,,1844,DEAD,,,,,,,0,,,
,,,1872,DEAD,,,,,,,0,,,
,,,1815,DEAD,,,,,,,0,,,
,,,2891,DEAD,,,,,,,0,,,
,,,1852,DEAD,,,,,,,0,,,
,,,1849,DEAD,,,,,,,0,,,
,,,1867,DEAD,,,,,,,0,,,
,,,1863,DEAD,,,,,,,0,,,
,,,2148,A,G,,48,0,7,N/A,7,,,
,,,1828,A,G,,50,0,11,0,11,H,PLUM DEAD,
,,,1889,A,G,,48,0,12,0,12,H,PLUM DEAD,
,,,1807,A,G,,75.1,4,13,40,53,H,,
,,,3084,A,G,,71.5,2,6,25,31,H,PLUM DEAD,
,,,1801,A,G,,43.9,0,9,0,9,H,,
,,,1803,A,G,,40.6,0,7,0,7,H,,
,,,2181,A,G,,47.3,0,10,0,10,H,,
,,,3058,A,G,,62.6,2,12,17,29,H,,
,,,1805,A,G,,52.8,1,11,7,18,H,PLUM DEAD,
,,,1843,A,G,,72.1,4,8,43,51,H,PLUM DEAD,
,,,3002,A,G,,74.2,4,15,49,64,H,,
,,,3028,A,G,,60.1,3,17,32,49,H,,
,,,3006,A,G,,60.3,3,10,27,37,H,,
,,,3060,A,G,,69.2,5,12,49,61,H,,
,,,3100,A,G,,60.1,4,11,49,60,H,,
,,,3005,A,G,,92.6,8,17,87,104,H,,
,,,2114,A,G,,60,2,10,15,25,H,,
,,,2194,A,G,,51.4,0,8,0,8,H,,
,,,1831,A,G,,47.9,0,11,0,11,H,,
,,,2183,A,G,,40.2,0,8,0,8,H,,
,,,2150,A,G,,53.3,1,13,9,22,H,,
,,,2111,A,G,,46.2,0,11,0,11,H,,
,,,2182,DEAD,,,,,,,0,,,
,,,2161,DEAD,,,,,,,0,,,
,,,3035,A,B,,65.6,1,9,10,19,H,,
,,,3004,A,G,,68.1,3,10,28,38,H,PLUM DEAD,
,,,3046,A,G,,65.6,3,7,21,28,H,PLUM GONE/MSS,
,,,3080,A,G,,59.2,3,14,18,32,H,,
,,,2113,DEAD,,,,,,,0,,,
,,,1821,DEAD,,,,,,,0,,,
,,,1809,DEAD,,,,,,,0,,,
,,,1844,DEAD,,,,,,,0,,,
,,,1872,DEAD,,,,,,,0,,,
,,,1815,DEAD,,,,,,,0,,,
,,,2891,DEAD,,,,,,,0,,,
,,,1852,DEAD,,,,,,,0,,,
,,,1849,DEAD,,,,,,,0,,,
,,,1867,DEAD,,,,,,,0,,,
,,,1863,DEAD,,,,,,,0,,,
,,,2148,A,G,,48.4,0,8,0,8,H,,
1.2025,1/9/2025,,2110,A,G,,50,0,11,0,11,H,,
1.2025,1/9/2025,,2196,A,G,,56,0,14,0,14,H,,
1.2025,1/9/2025,,2122,A,G,,46,0,12,0,12,H,,
1.2025,1/9/2025,,3014,A,G,,58.5,2,12,4,16,H,,
1.2025,1/9/2025,,1888,A,G,,60.4,0,12,0,12,"H, P",,
1.2025,1/9/2025,,1839,A,G,,48.5,0,7,0,7,H,,
1.2025,1/9/2025,,2138,A,G,,48.2,0,11,0,11,H,,
1.2025,1/9/2025,,1897,A,G,,59,2,11,16,27,H,,
1.2025,1/9/2025,,1829,D,G,,0,0,0,0,0,H,,
1.2025,1/9/2025,,1857,A,G,,53,1,10,8,18,H,,
1.2025,1/9/2025,,1846,A,G,,43.2,1,6,4,10,"D, P",,
1.2025,1/9/2025,,2112,A,G,,46.4,0,12,0,12,"H, P",,
1.2025,1/9/2025,,3098,A,G,,53.4,2,12,36,48,"H, P",,
1.2025,1/9/2025,,3033,A,G,,50.5,2,10,16,26,H,,
1.2025,1/9/2025,,2805,A,G,,61.6,2,14,4,18,H,,
1.2025,1/9/2025,,3026,A,G,,35.5,0,5,0,5,H,,
1.2025,1/9/2025,,3099,A,G,,46.5,2,14,12,26,H,,
1.2025,1/9/2025,,3085,A,G,,47.1,0,9,0,9,H,,
1.2025,1/9/2025,,3032,A,G,,40,3,8,29,37,H,,
1.2025,1/9/2025,,3087,A,G,,53.1,5,19,19,38,H,,
1.2025,1/9/2025,,2102,A,G,,50.4,0,8,0,8,H,,
1.2025,1/9/2025,,2106,A,G,,53.6,0,5,0,5,H,,
1.2025,1/9/2025,,3020,A,G,,49.5,0,17,0,17,H,,
1.2025,1/9/2025,,3003,D,G,,D,0,,,0,DEAD,,
1.2025,1/9/2025,,3079,GONE,GONE,,GONE,0,,,0,GONE,GONE,
1.2025,1/9/2025,,3074,A,G,,43.5,0,13,0,13,H,,
1.2025,1/9/2025,,2124,D,D,,D,0,,,0,DEAD,,
1.2025,1/9/2025,,2103,A,Y,,93.6,0,11,0,11,H,,
1.2025,1/9/2025,,3027,A,G,,65,2,4,23,27,H,,
1.2025,1/9/2025,,3018,A,G,,56,1,10,8,18,H,,
1.2025,1/9/2025,,1830,A,G,,43.5,0,11,0,11,"H, P",,
1.2025,1/9/2025,,3017,A,G,,56,2,13,13,26,"H, P",,
1.2025,1/9/2025,,1877,A,G,,46.5,0,10,0,10,H,,
1.2025,1/9/2025,,1874,A,G,,52.3,3,3,27,30,H,,
1.2025,1/9/2025,,1804,A,G,,51.5,3,10,11,21,"D, P",,Y
1.2025,1/9/2025,,3071,A,YG,,59,4,7,21,28,"D, P",,Y
1.2025,1/9/2025,,1835,A,YG,,56.5,2,10,19,29,"D, P",,Y
1.2025,1/9/2025,,1885,A,YG,,40.5,1,8,2,10,"D, P",,Y
1.2025,1/9/2025,,1823,A,G,,59,7,9,71,80,"D, P",,Y
1.2025,1/9/2025,,1825,A,YG,,70,4,12,47,59,"D, P",,Y
1.2025,1/9/2025,,3036,A,YG,,52,1,10,8,18,"D, P",,Y
1.2025,1/9/2025,,3037,A,G,,46,4,6,21,27,"D, P",,Y
1.2025,1/9/2025,,3024,A,YG,,72.8,0,0,51,51,"D, P",,Y
1.2025,1/9/2025,,3093,A,YG,,72,7,2,91,93,"D, P",HEAVY PREDATION,Y
1.2025,1/9/2025,,2186,A,G,,51.5,0,11,0,11,H,,
1.2025,1/9/2025,,2189,A,G,,56.5,2,9,18,27,H,,
1.2025,1/9/2025,,3095,A,G,,39.5,0,7,0,7,H,,
1.2025,1/9/2025,,3059,A,G,,66.8,4,11,55,66,H,Predation of leaves ,
1.2025,1/9/2025,,2178,A,G,,73,5,12,51,63,H,A few predated leaves,
1.2025,1/9/2025,,2146,A,B,,64.4,3,3,25,28,H,"a few yellow leaves, a few predation signs, MSD",
1.2025,1/9/2025,,2170,DEAD,,,,,,,,,,
1.2025,1/9/2025,,2145,A,G,,65.3,3,15,31,46,H,,
1.2025,1/9/2025,,1899,A,G,,67.3,2,16,30,46,H,,
1.2025,1/9/2025,,2117,A,G,,47.5,0,12,0,12,H,,
1.2025,1/9/2025,,2154,A,G,,72.7,1,15,14,29,H,,
1.2025,1/9/2025,,2118,Y,G,,38.7,0,6,0,6,H,,
1.2025,1/9/2025,,2169,DEAD,,,,,,,,,,
1.2025,1/9/2025,,2156,DEAD,,,,,,,,,,
1.2025,1/9/2025,,2132,GONE,,,,,,,,,,
1.2025,1/9/2025,,2128,A,G,,51.5,0,9,0,9,H,,
1.2025,1/9/2025,,2120,A,G,,58.5,2,8,10,18,H,,
1.2025,1/9/2025,,1826,A,G,,41.6,0,9,0,9,H,,
1.2025,1/9/2025,,2157,A,G,,44,0,6,0,6,H,,
1.2025,1/9/2025,,2144,A,G,,60.7,0,15,0,15,H,,
1.2025,1/9/2025,,2107,A,G,,50,0,10,0,10,H,,
1.2025,1/9/2025,,2131,A,G,,49,0,8,0,8,H,,
1.2025,1/9/2025,,3068,A,G,,44,0,12,0,12,H,,
1.2025,1/9/2025,,2168,A,G,,51.4,0,7,0,7,H,Laying down ,
1.2025,1/9/2025,,2141,A,G,,46.4,0,9,0,9,H,,
1.2025,1/9/2025,,2180,A,G,,60.9,2,17,14,31,H,,
1.2025,1/9/2025,,2166,A,G,,52.8,2,12,12,24,H,,
1.2025,1/9/2025,,3062,GONE,,,,,,,,,,
1.2025,1/9/2025,,3050,A,G,,41,0,9,0,9,H,,
1.2025,1/9/2025,,2835,A,G,,53.4,2,4,9,13,H,MSD,
1.2025,1/9/2025,,2200,DEAD,,,,,,,,,,
1.2025,1/9/2025,,1900,A,G,,38.5,0,5,0,5,H,,
1.2025,1/9/2025,,1822,DEAD,,,,,,,,,,
1.2025,1/9/2025,,2147,DEAD,,,,,,,,,,
1.2025,1/9/2025,,1812,A,G,,38.2,0,4,0,4,H,LCP,
1.2025,1/9/2025,,3047,A,G,,59.2,4,10,46,56,P,Predation,
1.2025,1/9/2025,,3038,A,G,,59,1,18,14,32,P,Predation,
1.2025,1/9/2025,,2852,A,G,,62.4,2,14,28,42,H,LCP,
1.2025,1/9/2025,,3044,A,G,,57.2,6,2,42,44,H,"flowers(11), msd",
1.2025,1/9/2025,,3054,A,G,,54.4,2,10,20,30,H,MSD,
1.2025,1/9/2025,,3057,A,G,,51,3,11,38,49,H,,
1.2025,1/9/2025,,1832,A,G,,63.3,4,10,52,62,H,MSD,
1.2025,1/9/2025,,1819,A,G,,58.5,4,10,45,55,H,,
1.2025,1/9/2025,,1824,A,G/Y/B,,50,0,15,N/A,15,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1869,A,G,,51,1,12,4,16,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,3045,A,G/Y,,47.5,0,11,0,11,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1850,A,Y,,60,1,14,10,24,H,"Data collected to nearest 0.5 cm, LEAF SPOTTING",
1.2025,1/9/2025,,3013,A,Y,,44,0,8,0,8,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,3073,A,G/B,,53,0,10,0,10,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2184,DEAD,,,,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,3069,A,NONE,,57,2,8,21,29,H,"Data collected to nearest 0.5 cm, SOME LEAF DAMAGE",
1.2025,1/9/2025,,2160,A,Y,,51,1,10,3,13,H,"Data collected to nearest,  0.5 cmLEAF SPOTTING",
1.2025,1/9/2025,,NA,DEAD,BEFORE,,OUTPLANT,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,3072,A,G,,59.5,4,11,43,54,H,"Data collected to nearest 0.5 cm, SOME YELLOWING",
1.2025,1/9/2025,,2195,A,G,,46.5,1,13,2,15,H,"Data collected to nearest 0.5 cm, B/P LEAF SPOT ",
1.2025,1/9/2025,,1887,A,G/Y,,64,2,10,21,31,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1891,A,G,,66,4,14,26,40,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2850,A,G,,46,3,8,24,32,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1890,A,G,,74,4,8,45,53,H,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1883,DEAD,,,,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,1876,DEAD,,,,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2143,,GONE,,,,,,,,Data collected to nearest 0.5 cm,
1.2025,1/9/2025,,2105,DEAD,,,,,,,,,Data collected to nearest 0.5 cm,
